HostName,Name,IP_DESCRIPTION,DefinitionRecord,IP_PLANT_AREA,IP_ENG_UNITS,IP_VALUE_FORMAT,IP_DC_SIGNIFICANCE,IP_DC_MAX_TIME_INT,IP_GRAPH_MAXIMUM,IP_GRAPH_MINIMUM,IP_STEPPED,IP_MESSAGE_SWITCH,IP_HIGH_HIGH_LIMIT,IP_HIGH_LIMIT,IP_LOW_LIMIT,IP_LOW_LOW_LIMIT,IP_LIMIT_DEADBAND,IP_TREND_VIEW_TIME,IP_REPOSITORY,IP_ARCHIVING,IP_BF_REPOSITORY,IP_BF_ARCHIVING,IP_#_OF_TREND_VALUES,IP_#_OF_BF_VALUES,CIMIO_Definition,CIMIO_Name,CIMIO_IO_RECORD_PROCESSING,CIM_IO_ASYNC,CIMIO_IO_TIMEOUT_VALUE,CIMIO_IO_FREQUENCY,CIMIO_TAG_IO_DATA_TYPE,CIMIO_TAG_IO_VALUE_RECORD,CIMIO_ORIGINAL_Name,IP_VALUE_TIME,IP_VALUE
BEJEMMS01-SV01,H540.STN1_DBC+DMH,H540.STN1:EAU OXYGENEE:DBC+DMH,IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,134.58799743652344,130.89999389648438,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H540.STN1_DBC+DMH,,
BEJEMMS01-SV01,EIHY063E,Tension ventilateur E,IP_AnalogDef,,V,F 7. 2,5.0,144000.0,1000.0,0.0,0.0,0.0,,,,,,0,DCS_ARC,1,,0.0,2,0.0,,,,,,,,,EIHY063E,,
BEJEMMS01-SV01,H817_TOC,H817:7:TOC,IP_AnalogDef,LABO,mg C/kg,F 7. 2,,0.0,1993.0,865.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H817_TOC,2025-06-10 00:00:00.000,1598.0
BEJEMMS01-SV01,H821.P8_TOC,H821.P8:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,1371.0,20.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H821.P8_TOC,,
BEJEMMS01-SV01,H832.P19_TOC,H832.P19:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,2153.0,90.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H832.P19_TOC,,
BEJEMMS01-SV01,H833.P20_TOC,H833.P20:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,2656.0,20.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H833.P20_TOC,,
BEJEMMS01-SV01,H824.P11_TOC,H824.P11:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,5768.0,100.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H824.P11_TOC,,
BEJEMMS01-SV01,H819.P6_TOC,H819.P6:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,12767.0,81.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H819.P6_TOC,,
BEJEMMS01-SV01,H898_TOC,H898:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,4494.0009765625,4493.9990234375,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H898_TOC,,
BEJEMMS01-SV01,H898_N_TOTAL,H898:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,224.00100708007812,223.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H898_N_TOTAL,,
BEJEMMS01-SV01,H817_N_TOTAL,H817:7:N TOTAL,IP_AnalogDef,LABO,mg N / k,F 7. 2,,0.0,579.0,142.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H817_N_TOTAL,2025-06-10 00:00:00.000,220.0
BEJEMMS01-SV01,H818.P5_TOC,H818.P5:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,3457.0,243.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H818.P5_TOC,,
BEJEMMS01-SV01,H818.P5_N_TOTAL,H818.P5:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,904.0,25.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H818.P5_N_TOTAL,,
BEJEMMS01-SV01,H821.P8_N_TOTAL,H821.P8:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,2475.0,5.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H821.P8_N_TOTAL,,
BEJEMMS01-SV01,H820.P7_TOC,H820.P7:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,5855.0,432.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H820.P7_TOC,,
BEJEMMS01-SV01,H820.P7_N_TOTAL,H820.P7:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,1222.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H820.P7_N_TOTAL,,
BEJEMMS01-SV01,H832.P19_N_TOTAL,H832.P19:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,334.0,5.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H832.P19_N_TOTAL,,
BEJEMMS01-SV01,H822.P9_TOC,H822.P9:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,7562.0,355.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H822.P9_TOC,,
BEJEMMS01-SV01,H822.P9_N_TOTAL,H822.P9:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,1145.0,25.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H822.P9_N_TOTAL,,
BEJEMMS01-SV01,H833.P20_N_TOTAL,H833.P20:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,567.0,4.999000072479248,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H833.P20_N_TOTAL,,
BEJEMMS01-SV01,H823.P10_TOC,H823.P10:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,14824.0,250.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H823.P10_TOC,,
BEJEMMS01-SV01,H823.P10_N_TOTAL,H823.P10:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,481.0,24.999000549316406,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H823.P10_N_TOTAL,,
BEJEMMS01-SV01,H824.P11_N_TOTAL,H824.P11:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,2307.0,25.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H824.P11_N_TOTAL,,
BEJEMMS01-SV01,H830.P17_TOC,H830.P17:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,4583.0,100.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H830.P17_TOC,,
BEJEMMS01-SV01,H830.P17_N_TOTAL,H830.P17:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,1398.0,25.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H830.P17_N_TOTAL,,
BEJEMMS01-SV01,H819.P6_N_TOTAL,H819.P6:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,1655.0,5.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H819.P6_N_TOTAL,,
BEJEMMS01-SV01,H817.P4_TOC,H817.P4:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,5236.0,219.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H817.P4_TOC,,
BEJEMMS01-SV01,H817.P4_N_TOTAL,H817.P4:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,683.0,25.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H817.P4_N_TOTAL,,
BEJEMMS01-SV01,H389.CIEL_309_H2,H389.CIEL 309:GAZ HYDROGENATION:,IP_AnalogDef,LABO,% vol.,F 7. 2,,0.0,9.621000289916992,4.9629998207092285,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H389.CIEL_309_H2,,
BEJEMMS01-SV01,H895.P1_NO3,H895.P1:EAU:NO3-,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_NO3,,
BEJEMMS01-SV01,H895.P1_H2O2_RESIDUAIRE,H895.P1:EAU:H2O2 RéSIDUAIRE,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_H2O2_RESIDUAIRE,,
BEJEMMS01-SV01,H895.P1_BENZENE,H895.P1:EAU:BENZèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_BENZENE,,
BEJEMMS01-SV01,H895.P1_PH,H895.P1:EAU:PH,IP_AnalogDef,LABO,NONE,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_PH,,
BEJEMMS01-SV01,H895.P1_TOC,H895.P1:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_TOC,,
BEJEMMS01-SV01,H895.P1_TOLUENE,H895.P1:EAU:TOLUèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_TOLUENE,,
BEJEMMS01-SV01,H895.P1_ETHYL-BENZENE,H895.P1:EAU:ETHYL-BENZèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_ETHYL-BENZENE,,
BEJEMMS01-SV01,"H895.P1_M,P-XYLENE","H895.P1:EAU:M,P-XYLèNE",IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,"H895.P1_M,P-XYLENE",,
BEJEMMS01-SV01,H895.P1_O-XYLENE,H895.P1:EAU:O-XYLèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_O-XYLENE,,
BEJEMMS01-SV01,H895.P1_CUMENE,H895.P1:EAU:CUMèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_CUMENE,,
BEJEMMS01-SV01,H895.P1_DBK,H895.P1:EAU:DBK,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_DBK,,
BEJEMMS01-SV01,H895.P1_DBC,H895.P1:EAU:DBC,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_DBC,,
BEJEMMS01-SV01,H895.P1_TAB,H895.P1:EAU:TAB,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_TAB,,
BEJEMMS01-SV01,H895.P1_NAPHTALENE,H895.P1:EAU:NAPHTALèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_NAPHTALENE,,
BEJEMMS01-SV01,H895.P1_SOMME_SOLVESSO,H895.P1:EAU:SOMME SOLVESSO,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_SOMME_SOLVESSO,,
BEJEMMS01-SV01,H829.P16_TOC,H829.P16:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,4709.0,100.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H829.P16_TOC,,
BEJEMMS01-SV01,H829.P16_N_TOTAL,H829.P16:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,304.0,24.999000549316406,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H829.P16_N_TOTAL,,
BEJEMMS01-SV01,H895.P1_N_TOTAL,H895.P1:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,655.0,25.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.P1_N_TOTAL,,
BEJEMMS01-SV01,H897.P3_TOC,H897.P3:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,4106.0,100.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H897.P3_TOC,,
BEJEMMS01-SV01,H898.P2_TOC,H898.P2:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,10738.0009765625,304.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H898.P2_TOC,,
BEJEMMS01-SV01,H898.P2_N_TOTAL,H898.P2:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,994.0,34.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H898.P2_N_TOTAL,,
BEJEMMS01-SV01,H840.P26_TOC,H840.P26:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,25.0,19.999000549316406,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H840.P26_TOC,,
BEJEMMS01-SV01,H840.P26_N_TOTAL,H840.P26:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,14.0,4.999000072479248,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H840.P26_N_TOTAL,,
BEJEMMS01-SV01,H842.P27_TOC,H842.P27:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,69.0,19.999000549316406,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H842.P27_TOC,,
BEJEMMS01-SV01,H842.P27_N_TOTAL,H842.P27:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,5.000999927520752,4.999000072479248,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H842.P27_N_TOTAL,,
BEJEMMS01-SV01,H844.P28_TOC,H844.P28:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,20.000999450683594,19.999000549316406,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H844.P28_TOC,,
BEJEMMS01-SV01,H844.P28_N_TOTAL,H844.P28:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,14.0,4.999000072479248,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H844.P28_N_TOTAL,,
BEJEMMS01-SV01,H210_FE,H210:0:FE,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,4.0,0.04399999976158142,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H210_FE,2025-06-09 08:00:00.000,0.3089999854564667
BEJEMMS01-SV01,H806_ALCALINITE,H806:6:ALCALINITé,IP_AnalogDef,LABO,mg NaOH/,F 7. 2,,0.0,14339.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H806_ALCALINITE,2025-06-03 08:00:00.000,1150.0
BEJEMMS01-SV01,H831.P18_TOC,H831.P18:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,1394.0,146.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H831.P18_TOC,,
BEJEMMS01-SV01,H831.P18_N_TOTAL,H831.P18:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,330.0,4.999000072479248,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H831.P18_N_TOTAL,,
BEJEMMS01-SV01,H825.P12_TOC,H825.P12:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H825.P12_TOC,,
BEJEMMS01-SV01,H825.P12_N_TOTAL,H825.P12:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H825.P12_N_TOTAL,,
BEJEMMS01-SV01,H826.P13_TOC,H826.P13:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H826.P13_TOC,,
BEJEMMS01-SV01,H826.P13_N_TOTAL,H826.P13:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H826.P13_N_TOTAL,,
BEJEMMS01-SV01,H827.P14_TOC,H827.P14:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H827.P14_TOC,,
BEJEMMS01-SV01,H827.P14_N_TOTAL,H827.P14:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H827.P14_N_TOTAL,,
BEJEMMS01-SV01,H828.P15_TOC,H828.P15:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H828.P15_TOC,,
BEJEMMS01-SV01,H828.P15_N_TOTAL,H828.P15:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H828.P15_N_TOTAL,,
BEJEMMS01-SV01,H834.P21_TOC,H834.P21:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H834.P21_TOC,,
BEJEMMS01-SV01,H834.P21_N_TOTAL,H834.P21:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H834.P21_N_TOTAL,,
BEJEMMS01-SV01,H835.P22_TOC,H835.P22:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H835.P22_TOC,,
BEJEMMS01-SV01,H835.P22_N_TOTAL,H835.P22:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H835.P22_N_TOTAL,,
BEJEMMS01-SV01,H836.P23_TOC,H836.P23:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H836.P23_TOC,,
BEJEMMS01-SV01,H836.P23_N_TOTAL,H836.P23:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H836.P23_N_TOTAL,,
BEJEMMS01-SV01,H837.P24_TOC,H837.P24:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H837.P24_TOC,,
BEJEMMS01-SV01,H837.P24_N_TOTAL,H837.P24:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H837.P24_N_TOTAL,,
BEJEMMS01-SV01,H838.P25_TOC,H838.P25:EAU:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H838.P25_TOC,,
BEJEMMS01-SV01,H838.P25_N_TOTAL,H838.P25:EAU:N TOTAL,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H838.P25_N_TOTAL,,
BEJEMMS01-SV01,H720.60%_-_CONC_TOC,H720.60% - CONC:EAU OXYGENEE:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,342.0,165.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H720.60%_-_CONC_TOC,,
BEJEMMS01-SV01,H770.35%_-_DIST_TOC,H770.35% - DIST:EAU OXYGENEE:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,127.0009994506836,126.9990005493164,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H770.35%_-_DIST_TOC,,
BEJEMMS01-SV01,H770.60%_-_DIST_TOC,H770.60% - DIST:EAU OXYGENEE:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,224.0,107.9990005493164,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H770.60%_-_DIST_TOC,,
BEJEMMS01-SV01,Stream_Factor_H2O2.ReturnValue,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,Stream_Factor_H2O2.ReturnValue,,
BEJEMMS01-SV01,Stream_Factor_H2O2.filter,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,Stream_Factor_H2O2.filter,,
BEJEMMS01-SV01,Stream_Factor_H2O2.endDate,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,Stream_Factor_H2O2.endDate,,
BEJEMMS01-SV01,Stream_Factor_H2O2.startDate,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,Stream_Factor_H2O2.startDate,,
BEJEMMS01-SV01,CALC_FICHR301.ReturnValue,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,CALC_FICHR301.ReturnValue,,
BEJEMMS01-SV01,CALC_FICHR301_2,,IP_AnalogDef,,bara,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,CALC_FICHR301_2,,
BEJEMMS01-SV01,Calcul_accumulation_H2.ReturnValue,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,Calcul_accumulation_H2.ReturnValue,,
BEJEMMS01-SV01,Calcul_accumulation_H2,,IP_AnalogDef,,bara,F 9. 3,5.0,144000.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,Calcul_accumulation_H2,,
BEJEMMS01-SV01,test_calculation.ReturnValue,,IP_AnalogDef,,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,test_calculation.ReturnValue,,
BEJEMMS01-SV01,test_calculation,,IP_AnalogDef,,t100%/j,F 9. 3,,0.0,200.0,0.0,0.0,0.0,,,,,,0,SLV_RAW_PV,1,,0.0,2,0.0,,,,,,,,,test_calculation,2025-06-24 23:20:00.800,169579.640625
BEJEMMS01-SV01,H620_CONCENTRATION_PR#29,H620:0:CONCENTRATION PRODUI,IP_AnalogDef,LABO,%,F 7. 2,,0.0,492.0,39.5,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H620_CONCENTRATION_PR#29,2025-06-09 08:00:00.000,47.900001525878906
BEJEMMS01-SV01,H475_CONCENTRATION_PR#60,H475:5:CONCENTRATION PRODUI,IP_AnalogDef,LABO,%,F 7. 2,,0.0,47.79999923706055,40.900001525878906,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H475_CONCENTRATION_PR#60,,
BEJEMMS01-SV01,H460_CONCENTRATION_PR#37,H460:0:CONCENTRATION PRODUI,IP_AnalogDef,LABO,%,F 7. 2,,0.0,493.0,42.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H460_CONCENTRATION_PR#37,2025-06-09 08:00:00.000,47.900001525878906
BEJEMMS01-SV01,H720.50%_-_DIST_TOC,H720.50% - DIST:EAU OXYGENEE:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H720.50%_-_DIST_TOC,,
BEJEMMS01-SV01,PDIHV510G,Delta P HV510,IP_AnalogDef,EXT,mbar,F 7. 0,1.0,144000.0,1500.0,0.0,0.0,0.0,,,,,,0,DCS_ARC,1,,0.0,2,0.0,IoGetDef,XferAI030_1,1,1,150,300,0,PDIHV510G IP_INPUT_VALUE,PDIHV510G,2025-06-24 19:33:22.600,0.0
